InletPressureBara,InletFlowrateKgps,InletTemperatureCelsius,ReservoirPressureBara,WasTwoPhase,WasLiquid,FluidPressureAtReservoirBara,FluidTemperatureAtReservoirCelsius,FluidPhaseAtReservoir,PressureStatus
140,55,10,40,False,True,134.92592225685297,9.983029940649658,Liquid,High
140,54,10,40,False,True,134.92452779396828,9.979191495247619,Liquid,High
140,53,10,40,False,True,134.9231228549495,10.053071796120776,Liquid,High
140,52,10,40,False,True,134.92170743979653,9.922603436842167,Liquid,High
140,51,10,40,False,True,134.9202815485093,10.07289159875495,Liquid,High
140,50,10,40,False,True,134.91884518108787,9.81030909889597,Liquid,High
140,49,10,40,False,True,134.91739833753232,9.887984453957529,Liquid,High
140,48,10,40,False,True,134.91594101784253,9.983598310262494,Liquid,High
140,47,10,40,False,True,134.91447322201853,10.003470189162954,Liquid,High
140,46,10,40,False,True,134.91299495006027,9.913803639786977,Liquid,High
140,45,10,40,False,True,134.9115062019679,9.64413225955343,Liquid,High
